TrueTau1;EstTau1;UncorrVar1;CorrVar1;Samp1;Model1;TrueTau2;EstTau2;UncorrVar2;CorrVar2;Samp2;Model2;TrueTau3;EstTau3;UncorrVar3;CorrVar3;Samp3;Model3;TrueTau4;EstTau4;UncorrVar4;CorrVar4;Samp4;Model4;TrueTau5;EstTau5;UncorrVar5;CorrVar5;Samp5;Model5
234.5840337876655;208.03224024372417;6146.698416462787;1960.6333023137902;308.54935710797673;1652.0839452058135;1128.0995524906496;1241.2761560585284;29995.10571062001;16334.179438860994;9469.732792401499;6864.446646459495;1984.119896124762;1992.8633672914532;39516.75829663379;25232.947514361513;19245.30023277008;5987.647281591431;111.88152304286831;106.87923812871328;630.097436738002;199.41318689820838;54.98892695994943;144.42425993825896;3798.8363727755104;4005.559543766196;118657.48853797838;93567.9106815423;82645.34247843565;10922.568203106654
226.4094480217604;272.1662482960342;8321.356642812689;3038.4183467819876;524.3755875344987;2514.042759247489;1111.040888500077;1060.569597023059;23256.751220417224;11530.519067699453;6468.719922203273;5061.799145496181;2010.277831526885;1948.0824070743395;37023.928319973755;23567.982148835705;19085.66930531727;4482.3128435184335;106.86667463549752;102.88653986850188;617.7902538683054;201.307515884897;53.3040179019042;148.00349798299277;3796.59633853541;3606.4108454797074;101573.95648901016;74868.87031538345;66348.75073688064;8520.11957850281
230.98281164274712;155.46050460192663;4281.062561488719;950.9153758184725;243.9397374275636;706.9756383909089;1153.040659502719;990.4672167751961;22879.192576320063;12245.508579864818;8882.127837023672;3363.3807428411455;1979.9320785002958;1630.421387463467;38238.993507891806;26956.411264286424;22743.427115211158;4212.984149075266;117.07731681535954;91.58952385349077;606.9408398529289;207.96951825952567;71.05852128605069;136.910996973475;3797.381033130774;3252.5630625445374;121151.25041237671;97862.3326980661;90569.33852311115;7292.994174954947
226.0113219688083;205.48920667885605;5840.223582792122;1760.5093394081332;320.39329950609056;1440.1160399020428;1127.7328506561769;1027.2851463253298;22768.230131784934;11512.041173823458;6477.365034697348;5034.67613912611;1990.1893507128034;1993.0943034713994;40715.40197591099;26867.641746422432;21418.369840477386;5449.2719059450465;117.89403654833323;102.92645277948992;611.6447502917911;182.9915311110291;56.92565752394345;126.06587358708566;3835.8436011688264;3640.5758962977784;107410.27320604488;80918.36414417806;72698.10537617902;8220.25876799904
239.03574293850008;233.44182853431235;7949.076594686472;2496.4337282602537;274.6787782883834;2221.7549499718702;1143.743111246198;1374.0431489933599;29576.745781889364;15145.106795410838;8593.574457621613;6551.5323377892255;1998.640137745833;2159.003318488357;40358.06443651314;25589.54593779435;18704.413577078863;6885.132360715488;113.61400478435516;113.01417859901812;729.6429225533109;265.20156483891054;51.352961226987205;213.84860361192335;3872.3559939858214;4245.253982837475;111537.91821994813;84340.45322135914;72883.3473174852;11457.105903873948
231.00643713878057;168.70894796581683;4423.398855201212;1406.0056390782556;210.46204334673754;1195.543595731518;1135.9834590356722;1179.3787738312549;28551.60571282419;15003.223479685548;8391.834194817662;6611.389284867886;1981.0323758834877;2239.117272846607;44106.25937873901;29069.952962999585;22365.498257540738;6704.4547054588475;113.58728920813137;128.76823227594153;876.147903694442;305.2149502127539;72.15977331293583;233.05517689981804;3823.033951442429;4259.9117043450315;124648.42884443133;96243.81961822478;85187.5955314809;11056.224086743881
233.64479877763176;222.705150526189;6566.057518463356;2300.795056807521;292.65299526227864;2008.1420615452425;1122.189387145226;1281.343920014093;28016.935401795447;14819.036735885762;8996.59095332004;5822.445782565723;1985.011109687248;1991.5929544732721;40267.71424110507;25871.280218011492;20408.524572239632;5462.75564577186;117.99619775749707;106.28181211430177;659.4263523579298;199.07552799879653;58.74128600209594;140.3342419967006;3869.8814258531856;3830.7039184341647;113380.14993350714;85072.43546191216;74580.35405487358;10492.081407038582
201.02820636785148;478.55347168363176;16912.916492767767;7982.696711157188;1163.4295005621068;6819.2672105950805;1106.8202245775612;1263.2452778498289;27131.18651059902;14006.70645927417;7108.183809082085;6898.522650192084;1964.3439301304518;2556.1612940864857;50253.739099362916;32860.80351182157;24873.175001453434;7987.628510368137;110.62022844981081;147.16158421020123;979.7594934069609;375.36752645543726;82.08742178146134;293.2801046739759;3821.3713107773196;4442.95045821599;113701.79910556668;86667.20538471387;75450.79494080039;11216.410443913483
216.55329177271378;242.33231800637103;7284.88515252957;2498.867771856527;421.9162151678847;2076.951556688642;1140.8251162221193;1081.6681600438467;24160.00280621431;12077.453974244652;7340.54568685457;4736.9082873900825;1967.2219749287;1803.6467413869323;37356.305286223884;23911.095923203353;19658.51059103536;4252.585332167993;109.26187420043826;111.34152143312924;735.1250759720853;255.11081526715031;73.14684103300708;181.96397423414322;3788.7487277391588;3422.215329464779;99267.73466117862;77795.18790316793;69916.5523620624;7878.6355411055265
234.11573139643863;230.3109326944495;7032.868082365875;2544.2736240006266;429.3409863025439;2114.9326376980825;1130.8833742167328;878.0401230791883;17262.747043166004;8333.607827472024;5412.245500008227;2921.3623274637957;1980.767258672792;1647.9969498269131;32634.17953652796;20552.077807271628;17231.20810930548;3320.869697966147;118.3562568843759;102.83237222546354;612.2421785987156;192.48752262063383;66.16772926475457;126.31979335587926;3865.6668129066807;2935.995953757394;79463.04540519221;60094.734367646684;54617.19698591482;5477.537381731861
222.8744396445526;232.47975050144612;6625.959314974138;2089.2231179173473;285.19143320624323;1804.031684711104;1177.4825337161035;1260.9909097580646;26238.84685107794;13865.968334146148;7825.780564528743;6040.187769617405;1995.1170974691884;2162.886042778135;42216.32795049003;27357.10918845376;20328.95091610859;7028.158272345168;117.54160529587415;125.43629953118668;725.8202079230977;273.56642021089124;67.57122846590049;205.99519174499073;3791.7220490768163;4232.231192282989;120923.3445234042;89796.20818612323;78192.37052240917;11603.83766371406
194.01352325169313;253.9732817398931;7708.9593323543195;2890.498657036971;466.72580502990786;2423.772852007063;1123.8252789827889;1019.9359495613293;22574.11738505326;11396.313838003121;6279.824443139494;5116.489394863627;1959.0331439740335;1889.6518584127064;37712.2713214042;24458.380928240487;19285.951039864172;5172.429888376315;110.3343730147594;126.21262996010728;823.0853346025146;329.33624786301044;88.45650118857769;240.87974667443274;3869.150762365499;3808.67744350234;113333.43148985915;87588.39229872904;78595.63867913032;8992.75361959872
233.5888020467548;294.51288702148526;10408.583560767247;4407.586271400333;433.842021649788;3973.744249750545;1159.553471447312;1145.2070253302395;24060.851588623453;11298.040968898324;6251.867884974594;5046.17308392373;2009.172326356295;2091.7699226231252;41147.541364230405;26133.827689988073;19963.08249737562;6170.745192612452;114.96903718363774;103.58811692406539;558.5402072229363;189.46637579569892;49.355798805335624;140.1105769903633;3818.0560007403337;3969.399419597006;105670.29240973447;80484.60697047516;70564.05635231514;9920.550618160021
231.52764447003688;214.2861730882362;6900.54896009816;2186.5934547851057;257.47343284778026;1929.1200219373254;1164.336128775713;1320.4018342060106;27583.5840945883;14227.138511230183;7861.6134832841435;6365.52502794604;2000.2671645044832;2366.666569955969;46383.24208100999;29105.69376630849;22376.977513149377;6728.716253159113;113.17500263438293;148.39597353722485;997.1696142873772;370.51956796288744;89.15532669014715;281.3642412727403;3805.6546991994;4358.33558779523;116155.5979058668;86508.26191866127;75811.63448012825;10696.627438533018
236.1578603777023;224.92696235293775;6056.460841320299;2305.196003489299;302.3545452586052;2002.8414582306937;1139.4197247625373;1222.2354197709392;25925.931639398477;12896.347188514294;8114.867038647098;4781.480149867197;1975.4309073532647;1996.6709785186636;40686.08149863404;25670.556405993902;19286.720889884673;6383.8355161092295;120.87955432748397;94.96590968848005;531.1779367914708;173.4462391742787;43.288443848034994;130.1577953262437;3810.370508246453;3649.5468275516178;93092.21364224692;71249.52605679698;64270.356279182604;6979.169777614385
219.6661793965791;233.06150974175807;6638.090338061949;1903.3370492125193;449.9812271111752;1453.355822101344;1148.3656259451561;1126.1811820051366;25618.447190406518;13719.10404306884;8664.161744721576;5054.942298347265;1973.5328462737996;1940.1434684656433;38706.24250016042;25161.444254538772;19949.20065437602;5212.24360016275;111.36787622020357;126.30600860851966;861.3637251547556;330.17259617006965;87.04083889055879;243.13175727951085;3846.51002798741;3746.576990547712;108132.62874635919;83598.68878299966;75916.7084516349;7681.980331364757
219.9949826038229;240.93885870782253;7318.946504891742;2515.323460678822;248.97754856686225;2266.3459121119595;1143.654123439775;1213.454836839085;23177.158864738765;10242.578667530926;5249.290262523276;4993.28840500765;1987.8794910331608;2209.728501221698;38016.84318243728;22562.33216957962;15441.54585184598;7120.78631773364;115.81390662521014;150.37163054848574;974.2535442636927;352.0042957240662;71.96889087413058;280.0354048499356;3784.197490834939;4247.190498113091;96200.43680521986;68569.83022665678;57477.83112372545;11091.999102931324
235.10427393546084;272.18189970197915;8820.055399145094;3493.5997347463162;620.8405677025079;2872.7591670438082;1151.3383384065228;1141.6586659758575;27205.23726220142;14285.662336013502;8480.369056322266;5805.2932796912355;1980.458597548835;2030.6317599051595;39656.09763361256;25587.40586541766;20800.976490237415;4786.429375180243;114.09202685347277;120.23319291107303;750.9910929370192;259.49113783072056;75.67965624335245;183.81148158736812;3836.677603834742;4020.6836519632443;123149.14966571411;96065.87962172269;85194.81242673048;10871.06719499221
240.71059468955414;249.91225906538614;7740.471396664662;2924.8734925572785;266.8789936518673;2657.994498905411;1152.5924504689506;1268.0648353631066;25785.75580204432;12650.474701082992;6639.570391865854;6010.904309217138;1994.7951040859232;1930.103533239977;34160.81833022954;20624.749129449283;14816.374488051468;5808.374641397815;110.90261046220706;131.2934903389067;830.761815492817;291.1101373019321;74.43496207266585;216.6751752292663;3860.681348706365;4017.2875780060695;101913.51486337796;72479.12419232831;63411.80642741861;9067.31776490969
229.8722771832862;238.80790141766494;7313.862685516866;2529.1955048774075;461.2601041853027;2067.935400692105;1145.8714714476484;1237.7439044789237;29431.53646358849;15679.567352614691;10108.997567855507;5570.569784759184;2016.6398544761685;2016.368427195247;39873.92525305444;25508.160055139444;19678.815657752548;5829.344397386896;117.37850271337865;119.7065334829985;724.5384104273717;253.96023127444283;69.43188303453218;184.52834823991066;3775.9082302721567;3899.0390412228803;112800.871883916;86760.71848896472;77535.01265127672;9225.705837688001
226.7126174029911;254.7849732876813;7504.381247393334;2695.372416634856;509.8856302368986;2185.4867863979575;1136.532415200808;1050.7580593805335;23241.646980956968;12492.491410850102;7398.901554729642;5093.589856120459;1983.0450480195618;1946.8302257956311;40572.75092333421;27149.123853678873;21880.94136120959;5268.182492469285;111.11747064941062;140.43893632015389;926.3969191651124;358.5177390442018;114.28217861623963;244.23556042796218;3850.319969349466;3643.657371702458;111049.39480987775;86923.07485035666;78097.59628554223;8825.478564814432
223.3057646061889;178.01564216906382;4869.553510700802;1256.3569055096984;239.96970507530096;1016.3872004343975;1119.3425698677622;1116.1160143715388;25606.0451150269;14018.785237064189;8561.316657712365;5457.468579351824;1993.967580050446;1958.5452774186454;41209.04462172386;27563.80980602302;21677.069242492344;5886.740563530675;119.05966958785703;114.6690907486841;702.8002544850076;254.11487420458576;75.70623657620304;178.40863762838273;3857.203614145988;3550.9445115109756;101055.56632972634;80749.55604584489;73451.65159893795;7297.904446906934
218.99488280251737;270.1157002756072;7990.795750835851;2948.864787581056;506.0078220263135;2442.8569655547426;1120.7633020622472;1066.4928456791183;22011.731949120756;11554.0380410408;7829.7641270603035;3724.273913980496;1980.4149338233908;1777.3229432110084;38142.6582634546;25027.53054911439;20503.30073579073;4524.229813323662;117.7401683856251;89.84165917665587;512.5941631376503;171.0802765437337;53.80881441550187;117.27146212823183;3829.0748615121;3355.9747373290206;101869.18867628612;79734.45557398185;73131.16585493009;6603.289719051754
253.89397258945573;189.792359990501;5556.654323258668;1866.5062597329277;292.880118683465;1573.6261410494626;1094.6453939328178;987.4062968036799;22492.16930848376;11534.685567910357;6850.739650232805;4683.945917677553;1977.1089381964143;1853.9543225721402;39870.175418807325;25384.21900869117;20428.011400591226;4956.207608099943;104.50740961885319;107.79323029296968;625.8857049923951;211.26044688594547;68.29739048701234;142.96305639893313;3819.7335531938943;3514.811923823741;105620.98457115397;81338.12905877098;74327.01912727709;7011.109931493891
243.12542061228115;193.54909410554086;5562.136845002186;1940.9881628061103;224.96375515040705;1716.0244076557033;1121.9180861270288;1007.9520485416579;19126.887905336036;9366.85157840866;5656.423276126397;3710.4283022822638;2018.1033021359176;1852.0886127043584;34441.93506183602;21450.927082814585;16910.267485012984;4540.659597801601;112.74978650725618;144.77087038065866;1005.3207493216139;373.1039064068468;102.8843846345648;270.219521772282;3848.426333879434;3589.1798350527233;98882.78398132375;72661.77746333963;63971.66456476346;8690.112898576175
241.21447383390708;227.5219136014593;6908.906351717088;2375.7293500499172;320.9823087222632;2054.747041327654;1115.9614891536735;1060.9551212958754;21473.862407758177;10710.831665445121;6286.957831755346;4423.873833689775;2031.9210984617387;1827.6630842655366;35010.52384944909;21695.020659009122;16732.820930216374;4962.199728792748;114.56258321127942;129.1756811232567;888.2223688098118;287.5901365719393;83.0261801986849;204.56395637325437;3789.534576789591;3725.2326778194297;103166.28644133995;78175.24441476435;68919.099881137;9256.144533627361
222.88964804687882;180.23282875654718;5014.2712321194485;1315.855333220458;292.3001280016953;1023.5552052187627;1141.8784836725113;955.1475962269415;23287.324439285505;12033.478385411117;6532.384233147533;5501.094152263584;2008.7079395925039;1901.3210516771064;40815.841056986785;27976.02606505662;23200.143773201857;4775.882291854763;113.63323077795498;117.99173098121017;799.8775644387479;288.44549845418413;92.10526240165787;196.34023605252628;3777.8954791978;3609.902511215827;115104.5374647732;91964.37343195196;82691.26091367555;9273.112518276408
227.17436526830613;255.11357289065518;7780.096331345911;2634.4663424387813;412.97506608880013;2221.491276349981;1137.725594952471;1162.9918889391688;24930.194004842662;12647.17166798377;6805.749537841638;5841.422130142133;1984.651426503498;1985.3223442173444;37165.17119855651;22949.30184441986;17804.347148166256;5144.954696253604;113.19101058943686;119.60394181396481;765.9022811667794;282.39445972232056;64.98577893943889;217.40868078288167;3803.3257704732687;3759.7565489401845;96020.90175157384;70340.95544372732;62838.83770065575;7502.117743071576
233.99502107745985;174.70293587762487;4978.084254677731;1539.2376131126098;168.94868072445837;1370.2889323881514;1101.9788527082042;1161.998670712854;23050.186791890872;11024.571207370496;6390.1624321465215;4634.408775223976;1993.3512502253313;2090.6401949609804;36835.61029005118;23011.23184264778;17272.91988325448;5738.311959393301;116.01948424755695;118.44822802718787;662.0021092322679;199.92007881920588;58.66797169715685;141.25210712204904;3831.2512499752656;3921.0495147082484;95856.31350558439;72033.12298282488;62246.495428937415;9786.627553887462
216.7908219022684;207.56307272708395;6227.23124347528;2190.960384561369;276.6175061536454;1914.3428784077237;1138.2905479494643;1120.4366312070506;24263.255369528997;12738.833934331862;7396.414371546581;5342.419562785282;1996.2899437196716;2049.090125677777;41658.69753506641;26696.721530323608;20610.849825034587;6085.871705289021;119.85388669455573;125.65267516813479;833.8421332466145;274.7181976135629;76.83512769434283;197.88306991922008;3761.6240958752355;4045.7367729290463;121703.79115747419;92924.15588667881;82692.63617287583;10231.519713802976
209.13198696185836;248.15423045095957;7139.341745917804;2635.3192816917526;608.3644097254958;2026.954871966257;1134.659954204175;1124.870322752943;27796.91764120374;16122.238552167622;10939.755006850646;5182.483545316976;1956.1713380401957;1829.095764871112;40295.80582173531;27662.91741512684;23423.246116331262;4239.67129879558;111.48599789725364;100.65952528019844;618.1609317546618;223.52418731209238;69.30108012553276;154.22310718655962;3839.848248976706;3314.404105572627;109515.61299522906;86243.10257910223;80640.44866132943;5602.653917772797
240.1659993838366;247.3957810325544;8482.17726334573;3076.6793523772167;439.73185783620374;2636.947494541013;1145.116227281419;1196.556261776856;26903.590903950444;13929.269847807616;8553.17992960217;5376.089918205445;1978.1008092344898;2035.6108814121928;40235.51246525485;27070.83878025537;21952.021718728007;5118.817061527363;119.68008147080863;135.80222375869408;987.419974586619;369.282199793208;98.04467076627735;271.23752902693064;3845.338171358114;4010.1179334821422;124989.30879121405;97381.57994752066;85134.4785454614;12247.101402059256
215.7891883231294;290.19741715054977;9218.305966176824;4045.7015737368865;863.2325485888587;3182.469025148028;1161.9080559256436;987.0431941523001;23153.437506962655;13046.243819032485;8749.455920612498;4296.787898419987;2018.1682565048025;1781.3914198345963;37344.64826929619;23917.618370194046;20425.356245418076;3492.2621247759707;112.51219200674977;90.78363022926108;517.8004119239881;166.48204659397652;52.8525848791337;113.62946171484282;3847.3042184699107;3400.191481971609;108784.13045972757;84709.1337768574;78458.97369210256;6250.16008475484
213.34931235302514;149.53044432590502;4324.154040844005;1179.5912295706871;230.52949834361726;949.0617312270699;1149.716558257832;919.5184269014715;22090.147040383727;12078.949360915403;8342.866290190934;3736.0830707244695;1977.4444532859645;1763.5724317774136;41107.458726491386;29863.419574668205;26019.528130383915;3843.8914442842906;116.89009022230005;108.45849811683703;707.0211558338459;261.1178851951496;97.36604433016667;163.7518408649829;3828.6933407976726;3273.4386249458853;124882.95682213033;100835.15915551953;92851.81227504351;7983.34688047602
215.33191525188494;225.52248443552;6915.1592013017635;2724.091009877846;239.9678450231183;2484.1231648547277;1133.7254518032262;1197.6916531484528;25689.181040619274;13176.162878405405;6613.546728125679;6562.616150279726;1963.5538782041215;1991.2482042290846;37560.11392407422;23154.075114325115;17886.151925660153;5267.923188664961;116.76933037699462;113.4055355698226;624.2829979462197;200.3900212177731;57.6120707262648;142.7779504915083;3826.9477971572524;4114.254822044912;111421.76233615597;83704.84844093067;73306.20412991664;10398.644311014024
218.31997861833736;214.07535812636368;6457.032219850824;2415.957977087668;355.7662829795354;2060.1916941081327;1163.5039306281838;1077.957972616164;24679.112773816523;13067.771450377197;8186.194025572401;4881.577424804795;2009.305768402575;1929.3045737537982;38913.62217449276;26995.201513310913;22771.56787232948;4223.633640981432;107.43173723875401;93.17326484700502;558.101374841417;180.2105008133903;53.5453183988606;126.66518241452968;3860.0601558562475;3788.8912384393543;124431.29530437685;98023.25006599714;88319.53807624834;9703.711989748801
226.78975269336732;166.79116291382923;4299.868871242625;1210.8853657001794;160.53690630418393;1050.3484593959954;1144.0746358504398;1166.549131232691;24536.84452711013;11884.992589875585;6261.623270569615;5623.36931930597;1980.028121158382;2285.6272121932075;43308.96712436472;27642.800750798153;20630.113686553035;7012.687064245118;118.06626222586064;100.35415951186208;577.0424568648879;182.07810920267644;39.65893086219744;142.41917834047902;3834.829012421316;4090.309576591912;98839.11645009696;73938.21186273957;65717.50500882896;8220.706853910611
227.88687305897125;228.19902567634685;6990.767997501439;2370.091828476327;257.18055669860286;2112.9112717777243;1131.8860188595663;1268.348099304565;26113.52904165994;13006.081756818543;7524.514280611542;5481.567476207001;2011.547121703756;1864.655186140523;30576.10507417403;18499.68427250812;13687.199766371017;4812.484506137102;109.98133064213052;123.26765563501311;785.7492976712012;255.3049434240886;56.42828662159724;198.87665680249137;3831.829653723375;4098.669118518441;109263.36762041341;80394.2272762952;67881.25500249655;12512.97227379866
242.42040044877598;219.838407504226;6497.020034057832;2208.875