row;effect;pert;sdom;vp;milieu;Col1;Col2;Col3;Col4;Col5;Col6;Col7;Col8;Col9;Col10;Col11;Col12;Col13;Col14;Col16;Col17;Col18;Col19;Col20;Col21;Col22;Col23;Col24;Col25;Col26;Col27;Col28;Col29;Col31;Col32;Col33;Col34;Col35;Col36;Col37;Col38;Col40
20;ldhp*vp;;;MF1;;-0.0047747737868491000000000;-0.0000846160400106000000000;-0.0000002073108315000000000;0.0000803597255161000000000;-0.0014692686930002000000000;0.0004370569499573000000000;-0.0008430593808946000000000;-0.0001178431767624000000000;-0.0002955807872196000000000;-0.0000219637990986000000000;-0.0000992402080948000000000;-0.0000141358674357000000000;-0.0000320627701540000000000;-0.0000126439319426000000000;0.0014673610188977000000000;0.0010235847016538000000000;0.0013804407020520000000000;0.0005792567563614000000000;0.0115091062625220000000000;0.0011713900433400000000000;0.0010822501242750000000000;0.0008254708493826000000000;0.0007133301820084000000000;0.0007209574543972000000000;0.0006679773651052000000000;0.0053664303629943000000000;0.0013138303545927000000000;0.0010748732925104000000000;-0.0000002852254217000000000;0.0050066111707757000000000;0.0050844499179085000000000;0.0049151420312873000000000;0.0048640471608253000000000;0.0041958544926273000000000;0.0044779767043721000000000;0.0046672564937188000000000;-0.0001488855504669000000000
21;ldhp*vp;;;MJ1;;0.0001258987352924000000000;-0.0000641146120417000000000;-0.0000000187447927000000000;0.0000319256249274000000000;-0.0005963949247287000000000;-0.0002623499080405000000000;-0.0006583399005365000000000;-0.0007126734999201000000000;-0.0005303531877828000000000;-0.0000503973845534000000000;-0.0002167551200991000000000;-0.0000111693377378000000000;-0.0000648977969029000000000;0.0001770706479722000000000;0.0013002212971968000000000;0.0011107706150964000000000;0.0012622716733342000000000;0.0004240014939383000000000;0.0011713900433400000000000;0.0035135808614755000000000;0.0010653167002010000000000;0.0006875886657070000000000;0.0007002693642690000000000;0.0006643480707776000000000;0.0006656775707435000000000;0.0007328173836904000000000;0.0011534297319796000000000;0.0009510404977511000000000;-0.0000004102297978000000000;0.0001115431021659000000000;0.0001272995716171000000000;-0.0000429560064988000000000;-0.0000127757965447000000000;-0.0000024274670708000000000;-0.0000217259760289000000000;0.0000543020795251000000000;-0.0000618912975492000000000
22;ldhp*vp;;;MJ2;;-0.0002213706689512000000000;-0.0000718951646743000000000;0.0000003833022243000000000;0.0000517686126781000000000;-0.0005974197730234000000000;-0.0003694585416157000000000;-0.0006799168291552000000000;-0.0004631737253252000000000;-0.0005992253989939000000000;-0.0001056883548756000000000;-0.0003881683039064000000000;-0.0000815079987228000000000;-0.0000856242587444000000000;0.0001756624351127000000000;0.0011447777260895000000000;0.0009766326601419000000000;0.0011572105457193000000000;0.0004281771338359000000000;0.0010822501242750000000000;0.0010653167002010000000000;0.0017185894695374000000000;0.0006391570780431000000000;0.0006825927099616000000000;0.0006207619222274000000000;0.0006810681587164000000000;0.0008524443122105000000000;0.0010982199017162000000000;0.0008399245135079000000000;-0.0000002081987181000000000;0.0002260604515640000000000;0.0002554670299182000000000;0.0001180568441764000000000;0.0001372147363689000000000;0.0001818462874492000000000;0.0001504980647380000000000;0.0002106147701252000000000;-0.0000335313100890000000000
23;ldhp*vp;;;MS1;;0.0000167417411498000000000;-0.0000509193300808000000000;-0.0000005360894831000000000;0.0000307841023961000000000;0.0002071083513390000000000;0.0003204157124295000000000;0.0001116722702326000000000;0.0001424912008697000000000;0.0000933555192888000000000;-0.0004688105035920000000000;0.0000689897374051000000000;-0.0000291121428779000000000;-0.0001023539180824000000000;0.0001976404776666000000000;0.0007475061039869000000000;0.0008589058058974000000000;0.0007225834538880000000000;0.0004590681094649000000000;0.0008254708493826000000000;0.0006875886657070000000000;0.0006391570780431000000000;0.0021627144352433000000000;0.0007041103803695000000000;0.0010792189812620000000000;0.0005787028892817000000000;0.0008366957830099000000000;0.0006686291555967000000000;0.0009573772371934000000000;-0.0000005567890162000000000;0.0002769267656005000000000;0.0003341776591412000000000;0.0001677223014629000000000;0.0002104269717374000000000;0.0003796792062921000000000;0.0001667475993274000000000;0.0002628029739564000000000;-0.0000900691291232000000000
24;ldhp*vp;;;MS2;;-0.0002562815648423000000000;-0.0000465014275446000000000;0.0000004761323439000000000;0.0000401755319498000000000;-0.0000673706477309000000000;0.0000536608947554000000000;-0.0001061569169011000000000;-0.0000965647674684000000000;-0.0001171715776572000000000;-0.0001166330125330000000000;-0.0001207697188633000000000;-0.0001835680664024000000000;-0.0001437035909988000000000;0.0002036785970570000000000;0.0007104436513004000000000;0.0007157219942980000000000;0.0007092618467279000000000;0.0005923134237444000000000;0.0007133301820084000000000;0.0007002693642690000000000;0.0006825927099616000000000;0.0007041103803695000000000;0.0009026358987083000000000;0.0006953905544272000000000;0.0006097165919200000000000;0.0006767515521402000000000;0.0006812764754817000000000;0.0007071280808235000000000;-0.0000001894546712000000000;0.0001109533451308000000000;0.0001355179940709000000000;0.0000235694928226000000000;-0.0000112095435460000000000;0.0001295362997644000000000;0.0000422686370594000000000;0.0000211734843400000000000;-0.0000304317138854000000000
25;ldhp*vp;;;MS6;;0.0000680954621112000000000;-0.0000156728142334000000000;0.0000000723055222000000000;0.0000064795752135000000000;0.0002612737695675000000000;0.0003631693521791000000000;0.0001739118728187000000000;0.0001720664725287000000000;0.0001377463432966000000000;-0.0004040911976469000000000;0.0000985125624542000000000;-0.0000146117166633000000000;-0.0001063470922981000000000;0.0002026040025767000000000;0.0007296943161744000000000;0.0008337730509572000000000;0.0007108609848494000000000;0.0004447104481954000000000;0.0007209574543972000000000;0.0006643480707776000000000;0.0006207619222274000000000;0.0010792189812620000000000;0.0006953905544272000000000;0.0022790667639862000000000;0.0005834837872455000000000;0.0006694916421631000000000;0.0006607351862736000000000;0.0009036661138320000000000;-0.0000005247005231000000000;0.0000557018390179000000000;0.0001215636111082000000000;-0.0000126176052608000000000;0.0000277729878170000000000;0.0001944127029799000000000;0.0000793017195280000000000;0.0001214640174110000000000;-0.0000945710680104000000000
26;ldhp*vp;;;RE2;;-0.0004559153225541000000000;0.0000465527938503000000000;-0.0000005503567530000000000;-0.0000146897997542000000000;-0.0000058937296744000000000;0.0001669562480952000000000;-0.0000135831644367000000000;0.0000793999004039000000000;-0.0000185257531623000000000;0.0001143184540294000000000;-0.0000455164665482000000000;0.0001051064557823000000000;0.0000400585475264000000000;0.0000199546464740000000000;0.0006772361699819000000000;0.0006463760262695000000000;0.0006942108747573000000000;0.0005164373350217000000000;0.0006679773651052000000000;0.0006656775707435000000000;0.0006810681587164000000000;0.0005787028892817000000000;0.0006097165919200000000000;0.0005834837872455000000000;0.0027963908512648000000000;0.0006450474064451000000000;0.0007006976667759000000000;0.0006134128052274000000000;-0.0000003418314042000000000;0.0000133976652618000000000;-0.0000171752956368000000000;0.0000466002684531000000000;0.0000779202302593000000000;-0.0000205008121267000000000;0.0000049757299366000000000;0.0001221673944817000000000;-0.0000089098871175000000000
27;ldhp*vp;;;RE3;;-0.0193108367603807000000000;-0.0000028456146992000000000;0.0000013270762729000000000;0.0000123228479577000000000;0.0005104737502535000000000;0.0007655429715881000000000;0.0000679682304145000000000;0.0000689358398222000000000;-0.0000118631759807000000000;0.0001372905280099000000000;0.0000309812283231000000000;0.0000676702998490000000000;-0.0000121298623148000000000;0.0002938882272695000000000;0.0006399582354306000000000;0.0006982163741241000000000;0.0007217816423002000000000;0.0006362344421122000000000;0.0053664303629943000000000;0.0007328173836904000000000;0.0008524443122105000000000;0.0008366957830099000000000;0.0006767515521402000000000;0.0006694916421631000000000;0.0006450474064451000000000;0.0259961226666905000000000;0.0006556201701815000000000;0.0007079004326745000000000;-0.0000001280769280000000000;0.0189298448672981000000000;0.0189562858312407000000000;0.0188522642794200000000000;0.0187946791021596000000000;0.0184342903868665000000000;0.0185470652431834000000000;0.0187997686688115000000000;-0.0000659265529314000000000
28;ldhp*vp;;;RP1;;0.0002301405337083000000000;-0.0001806906488407000000000;-0.0000022281766973000000000;0.0001918187001881000000000;-0.0008005745699791000000000;-0.0000818055618876000000000;-0.0006462773977013000000000;-0.0002257349139452000000000;-0.0006474158853596000000000;0.0000241755751196000000000;-0.0001486171084199000000000;0.0000124013384223000000000;-0.0000258499389682000000000;0.0000872318378140000000000;0.0014290560334031000000000;0.0010942276702719000000000;0.0015058576303230000000000;0.0003895252191884000000000;0.0013138303545927000000000;0.0011534297319796000000000;0.0010982199017162000000000;0.0006686291555967000000000;0.0006812764754817000000000;0.0006607351862736000000000;0.0007006976667759000000000;0.0006556201701815000000000;0.0071943122984876000000000;0.0009413068498568000000000;-0.0000002248824481000000000;-0.0001526892634609000000000;-0.0000831012004968000000000;-0.0000572638896269000000000;-0.0000226262163608000000000;0.0001566095362140000000000;0.0000536175454524000000000;0.0000421274975002000000000;-0.0001093253826859000000000
29;ldhp*vp;;;RS1;;-0.0000032367997424000000000;-0.0000175955759580000000000;-0.0000050888116487000000000;0.0000000477451533000000000;0.0000149281987694000000000;0.0002230311882357000000000;-0.0002341385407225000000000;-0.0001479747822896000000000;-0.0000994553127059000000000;-0.0002420688978243000000000;-0.0000278374684634000000000;-0.0000046488970379000000000;-0.0000449765581732000000000;0.0000802682869485000000000;0.0010302002841102000000000;0.0009734421325690000000000;0.0010134269275852000000000;0.0004921875664668000000000;0.0010748732925104000000000;0.0009510404977511000000000;0.0008399245135079000000000;0.0009573772371934000000000;0.0007071280808235000000000;0.0009036661138320000000000;0.0006134128052274000000000;0.0007079004326745000000000;0.0009413068498568000000000;0.0043466863948270000000000;-0.0000002993758167000000000;0.0000665819824264000000000;0.0002198372709615000000000;0.0000524115770248000000000;0.0000226684260927000000000;0.0001667125228322000000000;-0.0000467992054807000000000;0.0000228364624125000000000;-0.0001247447827298000000000
31;ldhp*ptot;;;;;-0.0000157019344170000000000;0.0000001862258633000000000;-0.0000000042616831000000000;-0.0000002570354642000000000;0.0000011132062887000000000;-0.0000020206879684000000000;-0.0000001365514864000000000;-0.0000023905784139000000000;-0.0000002643140342000000000;-0.0000014734740695000000000;-0.0000003777758790000000000;-0.0000029817184362000000000;-0.0000000243015541000000000;-0.0000017773298633000000000;-0.0000008958037343000000000;-0.0000007605797531000000000;-0.0000004119726253000000000;0.0000000405536748000000000;-0.0000002852254217000000000;-0.0000004102297978000000000;-0.0000002081987181000000000;-0.0000005567890162000000000;-0.0000001894546712000000000;-0.0000005247005231000000000;-0.0000003418314042000000000;-0.0000001280769280000000000;-0.0000002248824481000000000;-0.0000002993758167000000000;0.0000000174269580000000000;-0.0000000202566893000000000;0.0000003594330121000000000;-0.0000002487128022000000000;0.0000000355375855000000000;0.0000008165737072000000000;-0.0000003307813682000000000;0.0000003336286651000000000;-0.0000002395298570000000000
32;ldhp*milieu;;;;0;-0.0197520826610907000000000;0.0000461663373054000000000;-0.0000001906060156000000000;0.0000042272355672000000000;0.0003864422033602000000000;0.0010866913088552000000000;-0.0000899717915043000000000;-0.0000042607834301000000000;-0.0001158941520387000000000;0.0000707812093702000000000;-0.0001131754841085000000000;-0.0000558712172381000000000;-0.0000220869195370000000000;-0.0001874143098941000000000;-0.0001054876284853000000000;0.0000306558661768000000000;-0.0001687533479432000000000;0.0001773892112646000000000;0.0050066111707757000000000;0.0001115431021659000000000;0.0002260604515640000000000;0.0002769267656005000000000;0.0001109533451308000000000;0.0000557018390179000000000;0.0000133976652618000000000;0.0189298448672981000000000;-0.0001526892634609000000000;0.0000665819824264000000000;-0.0000000202566893000000000;0.0217232722408084000000000;0.0196509818977125000000000;0.0196355640733611000000000;0.0195461759233667000000000;0.0190052382748915000000000;0.0192660977531812000000000;0.0194688939064962000000000;-0.0000378131848602000000000
33;ldhp*milieu;;;;1;-0.0200877221798458000000000;0.0000414084490749000000000;-0.0000021806691775000000000;0.0000266089685198000000000;0.0004244393456606000000000;0.0011064088694840000000000;-0.0000624892611251000000000;0.0000099570501959000000000;-0.0000506946661779000000000;0.0000108654471212000000000;-0.0000653805593850000000000;-0.0000771801134209000000000;-0.0000348135230369000000000;-0.0000694828906244000000000;-0.0000443308229117000000000;0.0001333626638367000000000;0.0001152270482034000000000;0.0002000818474992000000000;0.0050844499179085000000000;0.0001272995716171000000000;0.0002554670299182000000000;0.0003341776591412000000000;0.0001355179940709000000000;0.0001215636111082000000000;-0.0000171752956368000000000;0.0189562858312407000000000;-0.0000831012004968000000000;0.0002198372709615000000000;0.0000003594330121000000000;0.0196509818977125000000000;0.0204245764064979000000000;0.0196275454597332000000000;0.0195731025080204000000000;0.0190450245450789000000000;0.0192603199302937000000000;0.0194965448397160000000000;-0.0000598610898194000000000
34;ldhp*milieu;;;;2;-0.0194354130530544000000000;0.0000273392027137000000000;-0.0000029457216677000000000;0.0000316621785871000000000;0.0004598944183838000000000;0.0011592611495404000000000;0.0000311540893509000000000;0.0000383114148695000000000;-0.0000376858299512000000000;0.0000712146813558000000000;-0.0000766489745637000000000;-0.0000044792208833000000000;-0.0000232637623558000000000;-0.0001663568890353000000000;-0.0002231783578977000000000;-0.0000861532902541000000000;-0.0000706611218772000000000;0.0001190433171751000000000;0.0049151420312873000000000;-0.0000429560064988000000000;0.0001180568441764000000000;0.0001677223014629000000000;0.0000235694928226000000000;-0.0000126176052608000000000;0.0000466002684531000000000;0.0188522642794200000000000;-0.0000572638896269000000000;0.0000524115770248000000000;-0.0000002487128022000000000;0.0196355640733611000000000;0.0196275454597332000000000;0.0198179917253236000000000;0.0195932508300933000000000;0.0189814565029919000000000;0.0192858240596262000000000;0.0194826593553969000000000;-0.0000313496337070000000000
35;ldhp*milieu;;;;3;-0.0197540559048815000000000;0.0000410536063751000000000;-0.0000042582837041000000000;0.0000281556349652000000000;0.0007216545204306000000000;0.0013310654140865000000000;0.0002651959955866000000000;0.0002383100330799000000000;0.0002314057986910000000000;0.0001364561498725000000000;0.0001489744705893000000000;-0.0000407868061556000000000;0.0000920906074003000000000;0.0000325982470864000000000;-0.0001872056133552000000000;-0.0000186040662079000000000;-0.0000030046114910000000000;-0.0001086362577273000000000;0.0048640471608253000000000;-0.0000127757965447000000000;0.0001372147363689000000000;0.0002104269717374000000000;-0.0000112095435460000000000;0.0000277729878170000000000;0.0000779202302593000000000;0.0187946791021596000000000;-0.0000226262163608000000000;0.0000226684260927000000000;0.0000000355375855000000000;0.0195461759233667000000000;0.0195731025080204000000000;0.0195932508300933000000000;0.0203286059769275000000000;0.0189499103350157000000000;0.0192276468771477000000000;0.0195598070119155000000000;-0.0000586983067073000000000
36;ldhp*milieu;;;;4;-0.0197583276923075000000000;-0.0000233234901833000000000;-0.0000006212677320000000000;0.0000507109474745000000000;0.0005980701533673000000000;0.0006584824841007000000000;0.0001382555084278000000000;0.0000712909598273000000000;0.0001571066324503000000000;0.0000236923624144000000000;0.0000725852302520000000000;-0.0000431800477673000000000;0.0000313520470421000000000;-0.0000813890785254000000000;-0.0000197028930730000000000;0.0001272180197723000000000;0.0001714455549062000000000;0.0001795283582473000000000;0.0041958544926273000000000;-0.0000024274670708000000000;0.0001818462874492000000000;0.0003796792062921000000000;0.0001295362997644000000000;0.0001944127029799000000000;-0.0000205008121267000000000;0.0184342903868665000000000;0.0001566095362140000000000;0.0001667125228322000000000;0.0000008165737072000000000;0.0190052382748915000000000;0.0190450245450789000000000;0.0189814565029919000000000;0.0189499103350157000000000;0.0245326715536856000000000;0.0187203977116651000000000;0.0189112401968170000000000;-0.0000955206739415000000000
37;ldhp*milieu;;;;5;-0.0189820915566360000000000;0.0000007679177838000000000;-0.0000010095836537000000000;0.0000443965011445000000000;0.0004750537061489000000000;0.0009840883931245000000000;0.0001675370431342000000000;0.0000091068431427000000000;0.0000224343277656000000000;0.0000855778001887000000000;-0.0000055697150986000000000;0.0000571402077791000000000;0.0000000914877118000000000;-0.0000984926814852000000000;-0.0000892532224410000000000;0.0000630858280344000000000;0.0000582983491500000000000;0.0001090933081115000000000;0.0044779767043721000000000;-0.0000217259760289000000000;0.0001504980647380000000000;0.0001667475993274000000000;0.0000422686370594000000000;0.0000793017195280000000000;0.0000049757299366000000000;0.0185470652431834000000000;0.0000536175454524000000000;-0.0000467992054807000000000;-0.0000003307813682000000000;0.0192660977531812000000000;0.0192603199302937000000000;0.0192858240596262000000000;0.0192276468771477000000000;0.0187203977116651000000000;0.0199973232391552000000000;0.0191375243682709000000000;-0.0000458621261775000000000
38;ldhp*milieu;;;;6;-0.0199533770983490000000000;-0.0000099382244662000000000;-0.0000017097050787000000000;0.0000569113617531000000000;0.0006877020316793000000000;0.0012563535071168000000000;0.0002183239867917000000000;0.0001881201741145000000000;0.0002119057349741000000000;0.0002070816563880000000000;0.0001533252443625000000000;0.0001309472633987000000000;0.0000561630258826000000000;0.0001013483616503000000000;-0.0001164729942743000000000;0.0000290797096022000000000;0.0000596666176528000000000;-0.0005420080503371000000000;0.0046672564937188000000000;0.0000543020795251000000000;0.0002106147701252000000000;0.0002628029739564000000000;0.0000211734843400000000000;0.0001214640174110000000000;0.0001221673944817000000000;0.0187997686688115000000000;0.0000421274975002000000000;0.0000228364624125000000000;0.0000003336286651000000000;0.0194688939064962000000000;0.0194965448397160000000000;0.0194826593553969000000000;0.0195598070119155000000000;0.0189112401968170000000000;0.0191375243682709000000000;0.0204017298657078000000000;-0.0000502810951824000000000
40;ldhp*tmoy;;;;;0.0001899170435097000000000;-0.0000053958392230000000000;0.0000001522782212000000000;0.0000038226164500000000000;-0.0012843463297339000000000;-0.0011013140111661000000000;-0.0009638646201557000000000;-0.0006456359541485000000000;-0.0007631265213683000000000;-0.0004654122527351000000000;-0.0004534117183011000000000;-0.0002705581612788000000000;-0.0002057262462995000000000;0.0002561745811411000000000;-0.0001324386039197000000000;-0.0000809084495875000000000;-0.0001154922832968000000000;0.0000611868844459000000000;-0.0001488855504669000000000;-0.0000618912975492000000000;-0.0000335313100890000000000;-0.0000900691291232000000000;-0.0000304317138854000000000;-0.0000945710680104000000000;-0.0000089098871175000000000;-0.0000659265529314000000000;-0.0001093253826859000000000;-0.0001247447827298000000000;-0.0000002395298570000000000;-0.0000378131848602000000000;-0.0000598610898194000000000;-0.0000313496337070000000000;-0.0000586983067073000000000;-0.0000955206739415000000000;-0.0000458621261775000000000;-0.0000502810951824000000000;0.0002510951821686000000000
