row;effect;pert;sdom;vp;milieu;Col1;Col2;Col3;Col4;Col5;Col6;Col7;Col8;Col9;Col10;Col11;Col12;Col13;Col14;Col16;Col17;Col18;Col19;Col20;Col21;Col22;Col23;Col24;Col25;Col26;Col27;Col28;Col29;Col30;Col31;Col32;Col33;Col34;Col35;Col36;Col38;Col39;Col40;Col41;Col42;Col43;Col44;Col45;Col46;Col47;Col49;Col50;Col51
17;ldhp*vp;;;FE3;;0.0000580742707273000000000;-0.0000441321092114000000000;0.0000002460417497000000000;0.0000498368113696000000000;-0.0000351900467461000000000;-0.0000234192589004000000000;-0.0000506952363389000000000;-0.0000478036432037000000000;-0.0000562725825771000000000;-0.0000051337489573000000000;-0.0000179872164617000000000;0.0000195772437891000000000;0.0000109495474451000000000;0.0000038226465349000000000;0.0000958034550603000000000;0.0003250317576756000000000;0.0000945254653656000000000;0.0000726668122838000000000;0.0000827727624343000000000;0.0000704736529949000000000;0.0000408362110298000000000;0.0000112205187639000000000;0.0000373474209183000000000;0.0000722157770140000000000;0.0000283079841965000000000;0.0000564320027484000000000;0.0000330329912118000000000;0.0000429154941559000000000;0.0000834509911150000000000;0.0000612973003219000000000;0.0000274171378944000000000;0.0000418472535680000000000;0.0000126137435124000000000;0.0000650057839432000000000;0.0000904835092482000000000;0.0000000274749802000000000;0.0000059370461734000000000;0.0000153501059827000000000;0.0000008084990434000000000;0.0000036692811698000000000;0.0000167958266449000000000;0.0000114451878414000000000;0.0000131075159270000000000;0.0000042985822028000000000;0.0000083183902572000000000;-0.0000000350650164000000000;-0.0000056061470201000000000;0.0000056789096394000000000
18;ldhp*vp;;;FE6;;-0.0000206335395550000000000;-0.0000194728687515000000000;0.0000000057399227000000000;0.0000318252303574000000000;-0.0000774756125032000000000;-0.0000478674383367000000000;-0.0001716298147959000000000;-0.0000397875578510000000000;-0.0001108412195760000000000;0.0000039406986920000000000;-0.0000222386907555000000000;0.0000175004493742000000000;0.0000130187314461000000000;0.0000030837658817000000000;0.0001361969713860000000000;0.0000945254653656000000000;0.0017633715343920000000000;0.0001133109396224000000000;0.0000930707952402000000000;0.0000842658030999000000000;0.0000278315819005000000000;0.0000104466857890000000000;0.0000278144874895000000000;0.0000709555433815000000000;0.0000197312008595000000000;0.0000656078594947000000000;0.0000446248726487000000000;0.0000555391889023000000000;0.0001285691865890000000000;0.0000723600412642000000000;0.0000322170876510000000000;0.0000506491485204000000000;0.0000188849794635000000000;0.0000686487531658000000000;0.0001334792415174000000000;0.0000000204456233000000000;-0.0000266655416562000000000;0.0000256589471684000000000;0.0000073278921697000000000;0.0000137537935738000000000;0.0000248967519702000000000;0.0000176419298183000000000;0.0000123846683229000000000;0.0000050440023848000000000;0.0000097449030987000000000;-0.0000000050924212000000000;-0.0000031225372086000000000;0.0000030191454930000000000
19;ldhp*vp;;;MF1;;-0.0004573618629691000000000;-0.0000235826859272000000000;0.0000001465392874000000000;0.0000250899182733000000000;-0.0000348421179216000000000;-0.0000034748160196000000000;-0.0001733847691099000000000;-0.0000206776722793000000000;-0.0000441269517796000000000;0.0000232402268829000000000;-0.0000024468116302000000000;0.0000288857736083000000000;0.0000253695310743000000000;0.0000158977383905000000000;0.0001134944226243000000000;0.0000726668122838000000000;0.0001133109396224000000000;0.0014492920516695000000000;0.0000815329946196000000000;0.0000782445232381000000000;0.0000341567990186000000000;0.0000038440956743000000000;0.0000285467986250000000000;0.0000738926109826000000000;0.0000359796916854000000000;0.0004673384301773000000000;0.0000453095880511000000000;0.0004659994771884000000000;0.0000897696358790000000000;0.0000855091365577000000000;0.0000369222101349000000000;0.0004569775475711000000000;0.0000101739266592000000000;0.0000669322153359000000000;0.0001017319353154000000000;0.0000000316310718000000000;0.0004236150069290000000000;0.0004283613446778000000000;0.0004213622683576000000000;0.0004175357887047000000000;0.0004111774963210000000000;0.0003997774218580000000000;0.0003791113055890000000000;0.0000021134165530000000000;0.0000030154167640000000000;0.0000000158421191000000000;-0.0000017656932742000000000;0.0000033013489419000000000
20;ldhp*vp;;;MJ1;;0.0000289719714771000000000;-0.0000333554882882000000000;0.0000001113904831000000000;0.0000351440220999000000000;-0.0000615039075307000000000;-0.0000387123150555000000000;-0.0000620154785852000000000;-0.0000653114308974000000000;-0.0000550475600215000000000;0.0000085201015329000000000;-0.0000279504763321000000000;0.0000223088124255000000000;0.0000133686030984000000000;0.0000034911627919000000000;0.0000995247495440000000000;0.0000827727624343000000000;0.0000930707952402000000000;0.0000815329946196000000000;0.0002446350271566000000000;0.0000782752454161000000000;0.0000270413152448000000000;0.0000123541255080000000000;0.0000238551580210000000000;0.0000760112230863000000000;0.0000171739419980000000000;0.0000657237460745000000000;0.0000378349968380000000000;0.0000572970009938000000000;0.0000853484349594000000000;0.0000612200986211000000000;0.0000308740217614000000000;0.0000566878327535000000000;0.0000163952566210000000000;0.0000749479717262000000000;0.0000936333524031000000000;0.0000000096373857000000000;0.0000130742672579000000000;0.0000217270661973000000000;0.0000133899323363000000000;0.0000168961108683000000000;0.0000193050381238000000000;0.0000157407815576000000000;0.0000196066969165000000000;0.0000066781725898000000000;0.0000063279513662000000000;-0.0000000226908235000000000;-0.0000035696712203000000000;0.0000042744520603000000000
21;ldhp*vp;;;MJ2;;-0.0000304968690078000000000;-0.0000184872718232000000000;0.0000000554000364000000000;0.0000230092231722000000000;-0.0000603681915683000000000;-0.0000377514521379000000000;-0.0000531817399444000000000;-0.0000441296007641000000000;-0.0000490045097533000000000;0.0000065491212174000000000;-0.0000400945862326000000000;0.0000167043888161000000000;0.0000129816592204000000000;0.0000000791533716000000000;0.0000841253104075000000000;0.0000704736529949000000000;0.0000842658030999000000000;0.0000782445232381000000000;0.0000782752454161000000000;0.0001366570836867000000000;0.0000240601747787000000000;0.0000108186480420000000000;0.0000230120280930000000000;0.0000605850456892000000000;0.0000178635212007000000000;0.0000706460108904000000000;0.0000408288746979000000000;0.0000688320920971000000000;0.0000820082332501000000000;0.0000587478935301000000000;0.0000337831672813000000000;0.0000665981797298000000000;0.0000178537726089000000000;0.0000618332737774000000000;0.0000825329452470000000000;0.0000000127671815000000000;0.0000218449195534000000000;0.0000289166305761000000000;0.0000240646868572000000000;0.0000272313100871000000000;0.0000264810635050000000000;0.0000235629898702000000000;0.0000273651622149000000000;0.0000036279782365000000000;0.0000058389751826000000000;-0.0000000009751810000000000;-0.0000017635734562000000000;0.0000017101730465000000000
22;ldhp*vp;;;MS1;;0.0000295333591371000000000;-0.0000271291792573000000000;0.0000002709845571000000000;0.0000263050833041000000000;0.0000046337208875000000000;0.0000014333738518000000000;-0.0000009719853781000000000;0.0000024649587819000000000;0.0000008226563129000000000;-0.0000563055148061000000000;0.0000047648768953000000000;-0.0000000474951378000000000;-0.0000075996764169000000000;0.0000023104521192000000000;0.0000314900987532000000000;0.0000408362110298000000000;0.0000278315819005000000000;0.0000341567990186000000000;0.0000270413152448000000000;0.0000240601747787000000000;0.0001575980619247000000000;0.0000269502841782000000000;0.0000703765119026000000000;0.0000474514649777000000000;0.0000402086062139000000000;0.0000578571239184000000000;0.0000205121500512000000000;0.0000358086124866000000000;0.0000250008691424000000000;0.0000430600178775000000000;0.0000220208871017000000000;0.0000364938568163000000000;0.0000124065116689000000000;0.0000311015815553000000000;0.0000307871461114000000000;0.0000000322131137000000000;0.0000148005988106000000000;0.0000147214592981000000000;0.0000110775122922000000000;0.0000087621533766000000000;0.0000176720937861000000000;0.0000134860804042000000000;0.0000249519163170000000000;0.0000005491384122000000000;0.0000048211206262000000000;-0.0000000329935881000000000;-0.0000004711566894000000000;0.0000018269188913000000000
23;ldhp*vp;;;MS4;;-0.0000379045280314000000000;-0.0000142264510920000000000;-0.0000000178349174000000000;0.0000052816745435000000000;-0.0000657900370707000000000;-0.0000970970095221000000000;-0.0000595074551315000000000;-0.0000387285926430000000000;-0.0000332474323374000000000;-0.0000690321177109000000000;-0.0000120083808962000000000;-0.0000485838584663000000000;0.0000002676138486000000000;-0.0000221821771308000000000;-0.0000014114170369000000000;0.0000112205187639000000000;0.0000104466857890000000000;0.0000038440956743000000000;0.0000123541255080000000000;0.0000108186480420000000000;0.0000269502841782000000000;0.0044071670468893000000000;0.0000135984722553000000000;-0.0000012738013633000000000;-0.0000357443901719000000000;0.0000166472772792000000000;0.0000211285405542000000000;0.0000024531546305000000000;0.0000106201662985000000000;0.0000132759997062000000000;0.0000209969094364000000000;0.0000081508300387000000000;0.0000757775386341000000000;0.0000101744048819000000000;-0.0000021744934927000000000;-0.0000002407030076000000000;-0.0000153621870233000000000;-0.0000179650573486000000000;-0.0000127091137477000000000;-0.0000202124642356000000000;-0.0000165652950505000000000;-0.0000044316929780000000000;-0.0000159077812244000000000;-0.0000008900223631000000000;-0.0000138894681680000000000;0.0000001859595367000000000;-0.0000005549786540000000000;-0.0000024654015083000000000
24;ldhp*vp;;;MS6;;-0.0000490809149470000000000;0.0000039419447457000000000;0.0000000831658397000000000;-0.0000017612814162000000000;0.0000116957639351000000000;0.0000051016504542000000000;0.0000056026407080000000000;0.0000000092036784000000000;0.0000030536065883000000000;-0.0000576767114696000000000;0.0000038148696753000000000;-0.0000002116818789000000000;-0.0000170080840248000000000;0.0000001605247926000000000;0.0000302650152617000000000;0.0000373474209183000000000;0.0000278144874895000000000;0.0000285467986250000000000;0.0000238551580210000000000;0.0000230120280930000000000;0.0000703765119026000000000;0.0000135984722553000000000;0.0003991212081681000000000;0.0000484676772909000000000;0.0000401155697592000000000;0.0000467519625268000000000;0.0000259162906338000000000;0.0000298223448828000000000;0.0000260931774914000000000;0.0000424366165058000000000;0.0000259016178958000000000;0.0000282845987931000000000;0.0000103630571746000000000;0.0000334259879370000000000;0.0000279445193081000000000;0.0000000577084792000000000;0.0000011278713335000000000;0.0000032065483805000000000;-0.0000003396488621000000000;-0.0000025755357986000000000;0.0000084469764405000000000;0.0000038742587453000000000;0.0000199806542840000000000;0.0000010367648636000000000;0.0000069163688397000000000;-0.0000000102695359000000000;-0.0000014216726401000000000;0.0000014512196385000000000
25;ldhp*vp;;;RB1;;0.0000238936239122000000000;-0.0000123205738180000000000;0.0000000580805654000000000;0.0000137199460079000000000;-0.0000660788459648000000000;-0.0000279751936993000000000;-0.0000795987554402000000000;-0.0000613969272530000000000;-0.0000246877683257000000000;-0.0000151713069151000000000;-0.0000112040125021000000000;0.0000197610866996000000000;0.0000078751920986000000000;0.0000048465086219000000000;0.0000911607079761000000000;0.0000722157770140000000000;0.0000709555433815000000000;0.0000738926109826000000000;0.0000760112230863000000000;0.0000605850456892000000000;0.0000474514649777000000000;-0.0000012738013633000000000;0.0000484676772909000000000;0.0033297057607728000000000;0.0000345766521235000000000;0.0000556245595838000000000;0.0000315349216311000000000;0.0000367704232035000000000;0.0000610066456490000000000;0.0000608679297676000000000;0.0000283678383241000000000;0.0000369430856303000000000;0.0000067229035339000000000;0.0000797192413129000000000;0.0000809854369003000000000;0.0000000554163530000000000;0.0000062596030627000000000;0.0000043820798595000000000;-0.0000023323060649000000000;-0.0000038563887699000000000;0.0000114103177474000000000;-0.0000097468765709000000000;-0.0000035946129912000000000;0.0000092441721244000000000;0.0000059227270692000000000;-0.0000000545974311000000000;-0.0000000210782567000000000;0.0000033401679000000000000
26;ldhp*vp;;;RB5;;0.0000222930952270000000000;-0.0000547899469943000000000;0.0000002622894251000000000;0.0000450312234267000000000;0.0000571438296187000000000;0.0000539127923927000000000;0.0000366450787236000000000;0.0000034154812947000000000;0.0000167862954674000000000;0.0000209047979151000000000;0.0000021174616845000000000;-0.0000652122416324000000000;-0.0000007651161360000000000;-0.0000138303867363000000000;0.0000312563565866000000000;0.0000283079841965000000000;0.0000197312008595000000000;0.0000359796916854000000000;0.0000171739419980000000000;0.0000178635212007000000000;0.0000402086062139000000000;-0.0000357443901719000000000;0.0000401155697592000000000;0.0000345766521235000000000;0.0014925183112919000000000;0.0000318614877953000000000;0.0000091205622511000000000;0.0000257874763530000000000;0.0000221700909491000000000;0.0000347383395940000000000;0.0000209259164177000000000;0.0000301474513382000000000;-0.0000274342236242000000000;0.0000246505579680000000000;0.0000281075823396000000000;0.0000002262804455000000000;0.0000171540235013000000000;0.0000202816328467000000000;0.0000144594412174000000000;-0.0000300893929135000000000;0.0000207871572909000000000;0.0000123931965214000000000;-0.0000008225275196000000000;-0.0000029241500468000000000;0.0000054248166623000000000;-0.0000000351224937000000000;0.0000013014066056000000000;-0.0000099388963110000000000
27;ldhp*vp;;;RC3;;-0.0010714769788869000000000;-0.0000089023585542000000000;-0.0000007280285309000000000;0.0000243861646683000000000;0.0000811277698728000000000;-0.0000164079176471000000000;-0.0000490941232047000000000;-0.0000254633983233000000000;-0.0000241708538318000000000;-0.0000199035863463000000000;-0.0000136300374635000000000;0.0000055001113973000000000;0.0000116050531422000000000;0.0000047549694343000000000;0.0000626465797152000000000;0.0000564320027484000000000;0.0000656078594947000000000;0.0004673384301773000000000;0.0000657237460745000000000;0.0000706460108904000000000;0.0000578571239184000000000;0.0000166472772792000000000;0.0000467519625268000000000;0.0000556245595838000000000;0.0000318614877953000000000;0.0017332399352087000000000;0.0000321268985065000000000;0.0010455434830756000000000;0.0000613114413123000000000;0.0001054860953916000000000;0.0000302761597242000000000;0.0010241665352683000000000;0.0000056959533097000000000;0.0000586792887521000000000;0.0000655886386920000000000;0.0000000296349483000000000;0.0010135245070873000000000;0.0010193621336556000000000;0.0010176714629836000000000;0.0010238251175974000000000;0.0010032624481535000000000;0.0010069286594596000000000;0.0010076535500113000000000;-0.0000207525845991000000000;0.0000306410458371000000000;0.0000000291613497000000000;-0.0000025303758838000000000;0.0000014461269405000000000
28;ldhp*vp;;;RE2;;-0.0001818221469537000000000;0.0000198659210261000000000;0.0000003903761745000000000;-0.0000175441605790000000000;0.0000524798924403000000000;0.0000509704237879000000000;0.0000474100008076000000000;0.0000428970508015000000000;0.0000391126249885000000000;0.0000556510689771000000000;0.0000450242332793000000000;0.0000599569823044000000000;0.0000537629662825000000000;0.0000131072506483000000000;0.0000388543941642000000000;0.0000330329912118000000000;0.0000446248726487000000000;0.0000453095880511000000000;0.0000378349968380000000000;0.0000408288746979000000000;0.0000205121500512000000000;0.0000211285405542000000000;0.0000259162906338000000000;0.0000315349216311000000000;0.0000091205622511000000000;0.0000321268985065000000000;0.0005199843850441000000000;0.0000581476121969000000000;0.0000458883032928000000000;0.0000328637872079000000000;0.0000542216652744000000000;0.0000500237383668000000000;0.0000584417641231000000000;0.0000366746252502000000000;0.0000356017410150000000000;-0.0000000043673405000000000;-0.0000090428522614000000000;-0.0000067477995140000000000;0.0000080660135398000000000;0.0000108641309524000000000;-0.0000117938625133000000000;-0.0000023305195201000000000;0.0000049517643956000000000;-0.0000018587412999000000000;0.0000013014250697000000000;0.0000000442163408000000000;0.0000032905989930000000000;0.0000034929593929000000000
29;ldhp*vp;;;RE3;;-0.0019363305526428000000000;0.0000111894371913000000000;0.0000004741967842000000000;-0.0000071503378497000000000;0.0001581195326064000000000;0.0001148584008801000000000;0.0000281882376536000000000;0.0000565191858508000000000;0.0000500277019175000000000;0.0000830368618394000000000;0.0000493795278948000000000;0.0000827863481312000000000;0.0000666700889573000000000;0.0000616178671833000000000;0.0000513882126321000000000;0.0000429154941559000000000;0.0000555391889023000000000;0.0004659994771884000000000;0.0000572970009938000000000;0.0000688320920971000000000;0.0000358086124866000000000;0.0000024531546305000000000;0.0000298223448828000000000;0.0000367704232035000000000;0.0000257874763530000000000;0.0010455434830756000000000;0.0000581476121969000000000;0.0027749531910874000000000;0.0000501821389706000000000;0.0000826999274433000000000;0.0000464164605488000000000;0.0012680825048448000000000;0.0000282532573503000000000;0.0000377679162428000000000;0.0000346555895517000000000;0.0000000287837393000000000;0.0017509582597719000000000;0.0017546642360314000000000;0.0017515443431043000000000;0.0017445920545572000000000;0.0017295630599602000000000;0.0017395185825488000000000;0.0017389276392894000000000;0.0001059332174810000000000;0.0007615327245446000000000;0.0000000349584722000000000;0.0000033737481232000000000;0.0000022730346668000000000
30;ldhp*vp;;;RP1;;-0.0000449816540275000000000;-0.0000178877616770000000000;-0.0000002604678805000000000;0.0000354167764094000000000;-0.0001213313001051000000000;-0.0000371314071500000000000;-0.0000826647894016000000000;-0.0000416813426159000000000;-0.0000905448146016000000000;0.0000013565184660000000000;-0.0000305566291071000000000;0.0000104081038758000000000;0.0000130121891967000000000;-0.0000013210179659000000000;0.0001128818590403000000000;0.0000834509911150000000000;0.0001285691865890000000000;0.0000897696358790000000000;0.0000853484349594000000000;0.0000820082332501000000000;0.0000250008691424000000000;0.0000106201662985000000000;0.0000260931774914000000000;0.0000610066456490000000000;0.0000221700909491000000000;0.0000613114413123000000000;0.0000458883032928000000000;0.0000501821389706000000000;0.0009125592842700000000000;0.0000699081557151000000000;0.0000347488959378000000000;0.0000465847439284000000000;0.0000144702382256000000000;0.0000640501997747000000000;0.0001144055717041000000000;0.0000000199662552000000000;-0.0000218945987575000000000;-0.0000112658091868000000000;0.0000080240079436000000000;0.0000134237544895000000000;0.0000117584175925000000000;0.0000129867995056000000000;0.0000121475156837000000000;0.0000024007044479000000000;0.0000093046619786000000000;0.0000000217691559000000000;-0.0000040659161564000000000;0.0000015315476907000000000
31;ldhp*vp;;;RS1;;-0.0000702208785420000000000;-0.0000173296162582000000000;-0.0000004857207925000000000;0.0000313524444716000000000;-0.0000241030101755000000000;-0.0000232612125815000000000;-0.0000494280361230000000000;-0.0000292006673943000000000;-0.0000323946041153000000000;-0.0000181063472068000000000;-0.0000192141155134000000000;0.0000082650620271000000000;0.0000103192374783000000000;0.0000019404041367000000000;0.0000705129830611000000000;0.0000612973003219000000000;0.0000723600412642000000000;0.0000855091365577000000000;0.0000612200986211000000000;0.0000587478935301000000000;0.0000430600178775000000000;0.0000132759997062000000000;0.0000424366165058000000000;0.0000608679297676000000000;0.0000347383395940000000000;0.0001054860953916000000000;0.0000328637872079000000000;0.0000826999274433000000000;0.0000699081557151000000000;0.0002665915308744000000000;0.0000303978787525000000000;0.0000815063143519000000000;0.0000060671471362000000000;0.0000582310603129000000000;0.0000758061211309000000000;0.0000000315269437000000000;0.0000426874085327000000000;0.0000535727271048000000000;0.0000510800930351000000000;0.0000516466684362000000000;0.0000342357579539000000000;0.0000415876551026000000000;0.0000332433454728000000000;0.0000031885516412000000000;0.0000052999141267000000000;0.0000000083087080000000000;-0.0000027799689118000000000;0.0000007083195233000000000
32;ldhp*vp;;;RS2;;-0.0001156894428072000000000;0.0000124326961765000000000;0.0000001102613939000000000;-0.0000105948490286000000000;0.0000329858054436000000000;0.0000312341579278000000000;0.0000284854852517000000000;0.0000253187609069000000000;0.0000277559077295000000000;0.0000334727734158000000000;0.0000235878988939000000000;0.0000327520980056000000000;0.0000259155232059000000000;-0.0000301866676768000000000;0.0000304265416642000000000;0.0000274171378944000000000;0.0000322170876510000000000;0.0000369222101349000000000;0.0000308740217614000000000;0.0000337831672813000000000;0.0000220208871017000000000;0.0000209969094364000000000;0.0000259016178958000000000;0.0000283678383241000000000;0.0000209259164177000000000;0.0000302761597242000000000;0.0000542216652744000000000;0.0000464164605488000000000;0.0000347488959378000000000;0.0000303978787525000000000;0.0001197826302466000000000;0.0000424644411448000000000;0.0000635716513017000000000;0.0000314695530592000000000;0.0000292292152949000000000;0.0000000058203120000000000;-0.0000057992656595000000000;-0.0000061911891665000000000;0.0000026665469622000000000;0.0000046402357638000000000;-0.0000097834932385000000000;-0.0000051558020013000000000;-0.0000036127982542000000000;-0.0000042201369810000000000;-0.0000028900016384000000000;0.0000000259357118000000000;0.0000007356632191000000000;-0.0000001798965862000000000
